step,datetime,GPP,H,LE,SW_rad,T_air_C,J_GPP_Vcmax25,J_GPP_T_air,J_GPP_SW_rad,J_GPP_q,J_GPP_dpai,J_H_Vcmax25,J_H_T_air,J_H_SW_rad,J_H_q,J_H_dpai,J_LE_Vcmax25,J_LE_T_air,J_LE_SW_rad,J_LE_q,J_LE_dpai
889,2007-05-19 12:00,-6.256441915132635e-20,-44.181974445211566,-0.09471457409845668,0.0,12.766015625000023,-3.192108735725788e-17,-6.776210280078412e-21,0.0,0.0,1.1545631248263782e-17,0.0,-1724.9151163744973,0.0,1.5517662954605504,35.12999625133032,0.0,85.55476038507575,0.0,-1.6503614021174418,0.42449474515033425
895,2007-05-19 15:00,28.76524313138605,91.93379142270643,92.37935170594372,273.3162330773959,15.148583984375023,11.61093549101268,-0.0659469686176043,12.105624094695063,0.0,6.983053752968006,-15.45601424395338,-6061.305499942757,140.65869243368996,105.25855995379058,48.48538667534228,16.45620165450733,4860.21082862597,99.45980403064891,-112.74637830992471,47.55504423459474
901,2007-05-19 18:00,34.67181582560554,175.40335350700929,331.94600690441007,751.4140712965589,21.528497314453148,16.530047783722157,-0.07119034202594177,11.27042945647385,0.0,9.636698383913266,-87.99168544210185,-8280.620500536337,334.6620726878461,156.38833827845573,83.18557088634869,92.23619287171925,6956.58860627877,234.43017780528902,-164.916642096231,110.47138300340538
907,2007-05-19 21:00,33.94399545262081,94.30144225478313,409.9994658491838,763.4199661116809,25.316583251953148,15.502520398784533,-0.16043550798718859,11.020601565030113,0.0,9.491313484103841,-65.40000649337627,-4898.275928997211,264.5357356045007,87.11150423188114,47.964108914105175,71.98542205854535,4014.1136545747677,299.66245174680455,-97.06687139933581,126.23851327708542
913,2007-05-20 00:00,30.026466255253148,-76.56509114866348,288.4972245240251,320.71195802438683,25.265222167968773,13.17389965733531,-12.720582544140337,11.418399498713107,-0.06741519676619691,7.294614130891185,-62.928502992579894,-6274.574090846157,110.76709292238762,160.2803247942483,15.970786332178676,65.79493620297708,4799.48320192021,167.6925956236783,-168.3254481344482,63.99557555145806
919,2007-05-20 03:00,0.48124768288587744,-56.113482964305526,1.8152547641189836,0.725334553428558,20.270074462890648,0.0280702489877283,4.541392012505311e-06,0.47269386882282705,0.0,0.10347028207179644,0.0,-1790.2904616650214,1.8876323819252854,1.9700396274569103,4.108350092794491,0.0,88.97455137408448,0.0050392153203579135,-2.0909927325363395,2.0574880603791206
925,2007-05-20 06:00,-1.3623620655453012e-17,-41.36222233973916,0.4615915151224994,0.0,14.951470947265648,-1.181375395936353e-18,-2.5285304186869893e-21,0.0,0.0,-1.861086453063764e-17,0.0,-1772.0117991674365,0.0,1.6860602877916648,29.05176752050312,0.0,88.03629134810708,0.0,-1.7839492409757094,0.8533120890531612
931,2007-05-20 09:00,-8.107827115167895e-17,-27.26212807539406,-0.12270203326680307,0.0,12.594140625000023,4.263485177152333e-17,1.927185505968087e-21,0.0,0.0,-4.747651588613415e-17,0.0,-1772.6190997763165,0.0,1.5528615608912721,42.720983128651724,0.0,88.08532526458843,0.0,-1.6380228376788153,0.3092939269072824
937,2007-05-20 12:00,-5.920361791297137e-17,-15.741275626730562,-0.026019536021640043,0.0,12.348138427734398,2.0622462039265526e-17,-4.715873448688224e-22,0.0,0.0,-1.3773180609254964e-16,0.0,-1704.9707622331075,0.0,1.453656166175649,41.14138478688974,0.0,84.74484695811263,0.0,-1.5482136014172374,0.5534940060845469
943,2007-05-20 15:00,27.29413363000493,96.7791357940267,71.7940503078679,224.06862330689714,14.072930908203148,9.54401159482745,-0.05058707195785434,13.637341714881732,0.0,6.625864225756273,-9.847600798088244,-6126.488257035525,123.05555849271255,94.21554766668385,53.195236971803965,10.430128131159025,4867.176744582708,84.09570968550446,-100.36892072801614,40.9771018919585
949,2007-05-20 18:00,34.1070899832561,119.53083180658689,356.70443276815024,702.3175577630461,21.716790771484398,15.928702528447621,-0.11374236969259803,11.095064103408127,0.0,9.41843122211794,-71.55225908451004,-6246.74339487813,273.964055311815,96.87668185234654,58.59954965588413,76.90267483834087,5174.102540472467,259.808124658942,-105.08362886961267,117.15860958074121
955,2007-05-20 21:00,34.434906453284896,61.14974383242589,477.17014873520844,813.4944764957962,26.176660156250023,16.170365925149547,-0.10668553172291444,11.152366344530233,0.0,9.654415751850243,-99.69967220670378,-6711.843901315593,292.8493909038725,95.82060360331694,48.94942100263606,106.63038624617998,5581.405817817449,306.50312859842137,-103.41470461794269,139.37177359909458
961,2007-05-21 00:00,30.08252376335316,0.6186918247009737,265.29387856372233,403.3085467954596,27.278009033203148,13.072640083724657,-0.18856934287397267,10.117276919530436,0.0,6.965653600824343,-21.313507439133065,-170.53457085785567,114.52332209936512,3.3735734123397845,43.05003278624102,25.827086348349784,130.2210743735474,198.43785753950579,-4.14922469851706,40.67839900769259
967,2007-05-21 03:00,0.44678907883329044,-65.09238902848324,3.0307878729549054,0.671205401861732,23.475915527343773,0.02539257834925034,4.329136457621724e-06,0.43958165390796355,0.0,0.0959674755769453,0.0,-1798.6166222265342,1.747015931984272,1.7706857385528494,-10.945770898665852,0.0,89.69390444033552,0.004848808940570737,-1.884009620510027,3.1436521512392916
973,2007-05-21 06:00,4.205051329085569e-17,-63.94941941883819,2.0340664190305957,0.0,20.370141601562523,4.199355213822734e-17,1.4740509293278028e-21,0.0,0.0,5.345265520312018e-17,0.0,-1718.4135029319816,0.0,1.728614719961183,-0.34277438382821934,0.0,85.63577190959998,0.0,-1.8564976765659296,2.3291449188482765
979,2007-05-21 09:00,-1.9046297444172108e-17,-64.23010786227375,1.1269537631705435,0.0,17.525720214843773,5.2094572588014107e-17,3.45731159377081e-20,0.0,0.0,-5.884638840963629e-17,0.0,-1767.6604811538268,0.0,1.77689303130915,12.662962706517224,0.0,87.99663995239769,0.0,-1.8881547627094941,1.4715615384113878
985,2007-05-21 12:00,1.461645839017335e-17,-68.69231206496642,0.7528064451999015,0.0,15.680535888671898,-1.5469167407046377e-18,-1.4265568920480818e-20,0.0,0.0,2.709945837259314e-17,0.0,-1554.0946605568686,0.0,1.533143828609373,9.97526203781249,0.0,77.4284335391195,0.0,-1.6820746608236792,1.4160990968980909
991,2007-05-21 15:00,29.949078073411137,-58.01762247838516,242.31416929993875,307.8543859349023,19.087060546875023,13.034377595186198,-1.1193709820660283,11.753356884818436,-0.0026929762517079636,7.274550771554079,-64.79334534784134,-9301.193671794263,130.34977515936143,88.25022032950265,33.61403737326651,66.4582235841234,7624.2663821352335,140.84286725366,-90.93420207716903,63.84249166627231
997,2007-05-21 18:00,34.99753558366417,2.8230997707573984,489.08242138838455,758.2352758078206,23.389154052734398,16.954652510539166,-1.8054035661899555,11.379567911795869,-0.0038265302744048485,9.675576848860219,-160.7702684690022,-9797.866547673813,330.79720237746125,86.70598627501099,59.45368809471614,165.38288492910175,8231.641865394702,250.0190234990945,-89.67008288441276,128.8650425525712
1003,2007-05-21 21:00,34.82262009829185,-57.94650100846416,604.4930098983904,901.0055930125206,26.193261718750023,16.94102590190104,-2.934858858999864,11.166147311674504,-0.0038955726049013178,9.707344107202466,-189.4932500100937,-7953.840969926409,347.7157865329691,51.019405525538886,56.883622896887246,195.96793403325213,6506.5798321569655,304.1489043764944,-52.998009494029006,144.12356549197517
1009,2007-05-22 00:00,32.280886011766945,-242.4952219085555,507.17127761450854,457.23566098812876,27.519677734375023,15.372384090818295,-4.843691187724535,10.787548402021816,-0.007069822785638547,8.2005951647806,-137.7873701383111,-3762.7750385495565,137.47247337420336,50.84281082192107,14.594397051574362,143.52765788439658,2657.0603680596264,238.35651822535596,-52.68638692242597,86.12601430549147
1015,2007-05-22 03:00,0.7002679630228646,-101.79632347045391,4.166689587590938,1.0784570185841047,23.717370605468773,0.04850380751661385,-0.0006071981485878349,0.6791892965283783,-1.1608786034514634e-06,0.15160147330534285,0.0,-1915.4959922079574,2.800565355605051,0.7624330155779429,-21.01645253093175,0.0,97.81836197630015,0.005980873733596338,-0.8410467660441219,4.271699978522349
1021,2007-05-22 06:00,-1.8021592598785447e-17,-98.24005429443837,3.827899797699863,0.0,22.002923583984398,-3.24743523138569e-17,-8.997578135231643e-21,0.0,7.81054383550747e-24,-5.25061672837057e-17,0.0,-1955.9408195137323,0.0,0.5860808456951572,-13.006077115472932,0.0,94.83491049994235,0.0,-0.6705488665295307,3.8911523830912564
1027,2007-05-22 09:00,-6.757582021122115e-17,-91.21941523419977,3.0511680343064773,0.0,19.999017333984398,5.459534481141328e-17,2.543040678209718e-19,0.0,4.454714496981499e-22,-6.974667091603375e-17,0.0,-1940.160245466997,0.0,0.6876850251844647,-3.023287011359593,0.0,94.38016402657037,0.0,-0.80794453754544,3.152689797667283
1033,2007-05-22 12:00,2.610409553292642e-17,-87.01946255441636,2.1734795279185315,0.0,17.715203857421898,4.1206027914025476e-17,-3.1651453455302715e-19,0.0,-6.375960088595518e-22,-5.165175679449612e-17,0.0,-1963.5286014164528,0.0,0.770674174459557,8.329265412153564,0.0,96.0982654904328,0.0,-0.9300316387457783,2.363705839445713
1039,2007-05-22 15:00,30.03474265014004,-45.4547294550959,236.62692554062664,311.52595516478755,18.525476074218773,13.1427547879949,-0.8171862847312631,11.701017794137552,-0.0018104280089518733,7.30628449024162,-64.64198172067282,-9349.031088516003,136.21095288325196,82.65885807945183,38.67014999105531,66.25763580714036,7692.980290183311,137.4933726766531,-85.06942405820284,63.415206232347586
1045,2007-05-22 18:00,35.03178457976493,36.93709160373959,473.4017235758396,795.2867199505304,22.782983398437523,16.965765900864266,-2.576504787406698,11.366051569793841,-0.00555752234130386,9.716575673682394,-154.1128114411985,-9884.81042810086,350.5568433536295,87.50423909518585,67.23690232917315,158.6593489341897,8256.447511277564,250.43559804583546,-90.6772584299195,129.39843402548243
1051,2007-05-22 21:00,34.829679785679794,-53.45394323958121,601.8662720414324,897.7453591998958,26.193078613281273,16.93482947402304,-3.164423407756464,11.174226179827603,-0.004352014657867407,9.709346989305235,-187.4164083712061,-7825.58746713832,346.07017587964083,52.57954271451713,57.67984114346302,193.92290642190176,6378.968557665684,304.1724999094609,-54.65465874291619,143.44773378667585
1057,2007-05-23 00:00,32.253769532460964,-254.4839360370085,521.4210859866449,451.87911080399,27.133569335937523,15.371955783424019,-2.844593676991078,10.807750521421452,-0.0035640270668812852,8.178771939599748,-149.23839772949896,-6088.236789773974,133.49796981476163,44.75495315465762,9.550290205527602,154.63452843199636,4815.853535037176,239.43062015747307,-46.33126073127698,92.08068996545778
1063,2007-05-23 03:00,0.9982768816568655,-98.44523969779388,4.282785670182749,1.5879907262802213,24.180230712890648,0.08923539055870168,0.0007598276880267657,0.9443995324176122,1.4995214541083072e-06,0.2187725341840011,0.0,-1857.2841832914658,4.063196767075048,0.822229471156219,-21.991792835469617,0.0,85.26634569017118,0.008115235337240382,-0.8866490448464672,4.201813469080511
1069,2007-05-23 06:00,3.4243749196696006e-19,-92.23317733100058,3.2368321725134113,0.0,21.012139892578148,2.968463139728679e-17,-3.7214628502005396e-19,0.0,-7.635288638658336e-22,-6.119485799848903e-18,0.0,-1963.9414153032635,0.0,0.7821650348217862,-7.493720484966777,0.0,94.69232778713189,0.0,-0.9407753076197471,3.327021804573394
1075,2007-05-23 09:00,-2.3586662034744606e-17,-83.46561150232088,2.175364243315026,0.0,17.878594970703148,-7.054000610337427e-17,-2.9379788632908805e-19,0.0,-6.123126674869837e-22,-4.157082915068477e-18,0.0,-1904.7269106686779,0.0,0.9413414621985436,11.240397255167554,0.0,95.1589955708264,0.0,-0.9624958061854341,2.3312149544979754
1081,2007-05-23 12:00,-5.09382509019392e-17,-77.68813313368115,1.822179734330965,0.0,16.658227539062523,6.140810914904306e-17,4.74914979174895e-19,0.0,9.624489763566208e-22,-5.978996204923822e-17,0.0,-1846.5527633345628,0.0,0.9364555422950052,18.22269789134493,0.0,92.78484742549279,0.0,-0.9109731629031045,1.9927887138554248
1087,2007-05-23 15:00,22.978252860881852,-97.97747997347116,172.81061314949437,142.2481242739149,19.194390869140648,4.627054249455745,-0.3244710808635048,16.574879592417588,-0.0007159958396375097,5.68370200068673,-10.131486817468275,-7414.642323159001,5.386836771271064,61.80840253153525,16.090579478552833,10.38037175224176,5707.546160777875,149.44975255333074,-63.69301613963496,43.036401632408214
1093,2007-05-23 18:00,35.029047167002474,-19.54780484584726,540.7020663079306,807.5857810298163,24.834191894531273,16.963840568954122,-2.8368693761108745,11.354124982866608,-0.005510177531777831,9.734477801385623,-171.31863154324523,-8858.384092179873,331.68182621499886,76.57179313950321,58.1227864341071,176.81763991705714,7331.099151372594,275.58160679544613,-79.4734464869552,135.1233910268437
1099,2007-05-23 21:00,34.57126393892642,0.7956662765236364,565.1295098212735,907.819714027215,27.208947753906273,16.632489985574935,-24.785870932793603,11.07553577402174,-0.050244930979362466,9.63055314152541,-141.04974688039732,2250.294850337528,321.58549419054395,72.33098020110417,68.96173732516525,149.16499180983195,-3906.533427624284,325.7627987941785,-77.01077433661283,130.05332989169716
1105,2007-05-24 00:00,31.403466422511137,-77.70173975253226,345.2700466333445,430.15022176518846,27.996148681640648,14.49492726176586,-102.35528897067145,10.551471144846678,-0.23775544660836204,7.920015036092713,-52.68534692459846,18582.751115217932,132.10942380608756,69.58876628326573,25.3130856750643,58.78831549187475,-19384.132427676777,212.09381179841475,-73.24213108182157,70.7480330917698
1111,2007-05-24 03:00,0.1671231849132038,-105.87050327750444,4.651372210214717,0.24476497606932274,27.034722900390648,0.007768231885321702,0.0016568437438055552,0.16627501903249362,3.735055499325862e-06,0.03564756153934031,0.0,322.20176683995567,0.6330814763257318,4.901677539517966,-29.469390896260407,0.0,-135.99020296080678,0.0025051294356233074,-1.3096656563238893,4.1681894239914
1117,2007-05-24 06:00,4.281804894143464e-18,-66.63267038981427,1.6085474733059981,0.0,17.801934814453148,-1.151753322760759e-16,-2.866928756398529e-20,0.0,0.0,3.8488534801257955e-17,0.0,-1824.9143037713438,0.0,1.4276893628829164,12.657147557869278,0.0,90.73470357095117,0.0,-1.5037318074646968,1.8574237549492494
1123,2007-05-24 09:00,-1.0033649083200329e-17,-76.03015696752527,1.7626776169883314,0.0,17.276300048828148,1.1243808106590162e-16,6.644133864179054e-20,0.0,0.0,-9.306886826686252e-17,0.0,-1167.3370516259008,0.0,0.8849953693368765,-5.743692637303099,0.0,58.29083343578719,0.0,-1.034911770585301,2.4225106892637314
1129,2007-05-24 12:00,-4.657580912104782e-17,-49.96293205770895,-0.009638165550544427,0.0,12.854547119140648,-1.4136865304463844e-17,8.931891213275639e-21,0.0,0.0,-5.5429234589141024e-17,0.0,-1648.6156416843394,0.0,1.5136551233955762,28.150140016244187,0.0,82.07829038123579,0.0,-1.6300835422414592,0.66738093949522
1135,2007-05-24 15:00,27.37369219027442,62.79828965862251,90.19098452777177,227.80938501712572,15.008203125000023,9.694232796141556,-0.05797418988137812,13.431970333256091,0.0,6.641277063477082,-11.660393515357905,-5780.3219491517975,114.56988553052871,88.3560307502787,41.598456268141064,12.425930292074602,4581.7599721269435,94.95222434753472,-94.80098378101214,43.99570740578036
1141,2007-05-24 18:00,33.71503110664867,94.3873039351555,383.0505301944935,728.6390117142964,23.174279785156273,15.27748421762776,-0.17452065275364106,10.955235871339209,0.0,9.383858508482719,-56.972776197077934,-4487.648099450089,252.22492916998715,65.39656293965523,47.42090595570299,63.185392736720054,3663.3705369154327,290.1302740226944,-73.469878689757,121.39552128274117
1147,2007-05-24 21:00,33.59434095054961,97.2097089932252,426.1162083670905,836.4875288866904,28.450830078125023,15.187981255775686,-0.18514410396764863,10.83634819938197,0.0,8.906790755212034,-43.92569212380415,-365.4810981759467,233.35883364406533,3.9512283413526235,66.54953139148733,52.27139242779206,289.375132133554,345.9588213024115,-4.749989591820931,92.70681931469072
1153,2007-05-25 00:00,30.804455755946336,-19.549980708357573,291.1831428117291,420.4811038695611,29.175286865234398,13.880660228154161,-0.1445452416051414,10.335774230435419,0.0,7.295195866758244,-30.791417392619888,-480.0837481191354,122.76037988198739,5.81563152648955,61.093716706499066,36.124123484470324,389.1757840568112,205.84246808486145,-6.944471494542106,27.58409180342858
1159,2007-05-25 03:00,0.7825235090708638,-89.05249938248721,4.456747716896035,1.21541784898668,27.129846191406273,0.057996502690736196,0.0057415543867314935,0.7545618243037894,1.60524799670109e-05,0.16994568221694636,0.0,-37.04903005050439,3.022844705529746,4.59761624085573,-26.05767681450862,0.0,-79.53838185518742,0.012585371216187047,-1.358864547974026,4.087501351360656
1165,2007-05-25 06:00,-1.4577137519140106e-17,-58.06173977451755,1.1093370284922714,0.0,17.472680664062523,7.081907383224738e-17,2.235303932322949e-20,0.0,0.0,-2.5333099584293694e-17,0.0,-1727.8290985869883,0.0,1.778662917284742,12.283078868663097,0.0,86.06126331874054,0.0,-1.9012196423926122,1.523945381202692
1171,2007-05-25 09:00,-6.160361631147231e-17,-41.31277249457313,-0.3018280178920407,0.0,12.726251220703148,2.9413930784813655e-17,2.0456241881703323e-20,0.0,0.0,-1.3802699223532957e-16,0.0,-1705.1620215558528,0.0,1.7525070619321228,33.940934427035444,0.0,84.91938361583522,0.0,-1.869468929219343,0.3140336610606068
1177,2007-05-25 12:00,-7.422761659796928e-17,-56.68385337716182,0.1518886507926252,0.0,12.406335449218773,1.6241356380457714e-17,1.08151316895749e-19,0.0,0.0,-1.1355112712275753e-16,0.0,-1318.019400966818,0.0,1.3576062659613721,12.52329603541164,0.0,65.76302507998247,0.0,-1.5388108009337194,1.2024682352493854
1183,2007-05-25 15:00,26.017707449845872,33.76619567585475,92.34649653958849,201.377705770003,15.597863769531273,8.094656145713484,-0.08661246656467336,13.995982834741152,0.0,6.326072316373022,-6.850674385840607,-3955.2595725990777,88.02189480344032,72.09423030991813,20.879502779850764,7.555069173930988,3054.738351449941,100.5557255917764,-80.47342648421257,43.452596946270596
1189,2007-05-25 18:00,33.37517446256348,101.25883303612372,376.5710552626419,731.5995482484211,24.223901367187523,14.789128300984634,-0.214986947465299,10.842005877561485,0.0,9.321948351952244,-47.00555244191417,-3647.169671610144,242.6800006279118,65.15628673264963,44.668530028584826,53.19470390036287,2949.1380773181995,296.4528753098133,-74.82960076664364,119.67354325218076
1195,2007-05-25 21:00,33.56043109184223,113.55445627888882,441.11454573620597,890.0252445237986,27.962548828125023,15.292743083893356,-280.59311976371214,10.770986848542513,-1.2431746795631613,9.588771802593575,-47.801336478661796,5230.9695127790155,246.21831355073283,33.00779370286207,47.273873596769654,56.550514063274704,-9460.954971396304,358.1691698366434,-52.890666070564514,131.31507127700542
1201,2007-05-26 00:00,30.391293121155904,-37.45887038377148,295.0820942059398,366.0716385793437,27.213952636718773,13.612643918452155,-116.46449075117684,10.708224007539123,-0.5996799356803159,7.514081242524823,-39.788380420042614,7871.597799923333,110.39527946969207,86.39180183072361,21.408547509208166,44.8365459623798,-8444.34716562341,189.03592853367013,-92.81912382357672,65.98027980606848
1207,2007-05-26 03:00,1.1875646392183228,-61.91162268112859,1.9676439582976486,1.9332078328937357,21.378625488281273,0.12655532018073212,1.1536877736517877e-05,1.0980871166402915,0.0,0.2628394096048402,0.0,-1798.7783293408781,4.829052119821841,2.1560382267601144,-1.2995040209055695,0.0,89.65253336547173,0.012896484903440496,-2.2887068615802018,2.1866019888152164
1213,2007-05-26 06:00,-4.569555213466272e-17,-38.712260673136996,-0.05550516516321291,0.0,14.012536621093773,5.267033119683012e-17,-8.693954367877877e-21,0.0,0.0,-3.424660711834348e-17,0.0,-1780.4284163290895,0.0,1.897118604289115,34.36886971871557,0.0,88.66774805981964,0.0,-2.0025924999026885,0.36260325480243955
1219,2007-05-26 09:00,-1.0954006879971171e-16,-35.76393936883249,-0.4933139783302337,0.0,12.434686279296898,7.8866919102397e-17,2.077201428318199e-20,0.0,0.0,-1.556485132751095e-16,0.0,-1718.4395785716786,0.0,1.8550091208553874,38.256563636053905,0.0,85.59633708928544,0.0,-1.9737234648455808,0.07135394671761855
1225,2007-05-26 12:00,3.846611047970057e-17,-41.921683040960815,-0.43043352281043523,0.0,10.884851074218773,-1.8758982193273633e-17,-1.9657632063544753e-20,0.0,0.0,1.16206265489972e-17,0.0,-1441.3426082575227,0.0,1.5107486711287774,25.32292603965923,0.0,71.86489636725238,0.0,-1.675549984915997,0.6187948372858351
1231,2007-05-26 15:00,28.045432196757822,91.18258630042578,77.14429551142297,250.03239646559553,14.950250244140648,10.663725366493843,-0.06978486447329678,12.644203811221745,0.0,6.797500186541851,-10.955719445524013,-5547.369066038872,129.71124711700634,106.58089682490137,42.76323254200345,11.754480854309843,4410.117652116933,93.55147609648701,-115.08156786779554,45.238293019918174
1237,2007-05-26 18:00,34.23729434736927,173.1012886669002,318.92054297167437,736.4509072524654,21.336114501953148,15.982735665848875,-0.11545773437510068,11.128696240979574,0.0,9.516006426216451,-64.90979910142971,-6230.70865111421,296.6704995992303,132.27146415533684,67.08998125513484,69.81559131520895,5164.811773905221,256.2132114788534,-143.55170431614425,113.9443229686313
1243,2007-05-26 21:00,34.03959389256171,84.60425730236788,414.9341469438173,764.3413206597106,26.521783447265648,15.695942808671843,-406.34360850115564,11.043509176913778,-2.271838156147542,9.47206029936737,-57.46720587587151,1288.0058092978727,240.38195642973736,58.11888766892044,42.65383548180676,65.36435589642484,-8326.871559166113,315.86120453264436,-101.84901244094495,122.31129502851473
1249,2007-05-27 00:00,31.65537116604343,-61.85930827372469,336.21135179984367,425.2429598790154,26.890679931640648,14.8209803419042,-25.498204548236714,10.713610571141567,-0.141671740341843,7.957845533370342,-71.6773434519005,-1693.6424879286214,150.45611802211465,131.60192528949798,20.990860021911168,76.5993561901329,885.6123264030457,196.41421403129783,-139.74273881032153,76.58525449887993
1255,2007-05-27 03:00,1.3880410440913726,-47.35589959812418,0.9786781479630966,2.322768600457698,18.019708251953148,0.18020029711491928,1.1445802617219919e-05,1.2415899343589416,0.0,0.31124608406142573,0.0,-1828.2350883283284,5.775396590165883,2.1396673588413235,17.22954555828469,0.0,91.21072925076183,0.013139414039310085,-2.251633889933339,1.2540474096740626
1261,2007-05-27 06:00,4.3024291692769043e-17,-43.312904583624196,-0.2516125760578865,0.0,13.389672851562523,-2.5525173294274693e-17,-3.1321369409450086e-20,0.0,0.0,-2.824642938577988e-17,0.0,-1799.0786737107244,0.0,1.8797321620027108,37.13612089409085,0.0,89.68014139729195,0.0,-1.9773551994091234,0.15027186397300474
1267,2007-05-27 09:00,-4.8306385104158304e-17,-36.52756207268386,-0.7911516795167247,0.0,11.638238525390648,1.0106727434776479e-16,1.0121357772621925e-20,0.0,0.0,-1.283955020889144e-16,0.0,-1795.381245760153,0.0,1.8606955091656674,46.604680825135766,0.0,89.49988399129221,0.0,-1.954366069547083,-0.35404551658851435
1273,2007-05-27 12:00,-3.804776156503467e-17,-38.155132639521625,-0.9085962719732223,0.0,11.041650390625023,-1.2682988906350356e-16,2.754769226754212e-21,0.0,0.0,-6.727527646578096e-17,0.0,-1739.8632857674188,0.0,1.809382690768416,45.09465888357597,0.0,86.70806786252038,0.0,-1.916367852374666,-0.3476667524734035
1279,2007-05-27 15:00,29.240619032502252,132.1254996414068,67.39121294075848,292.9774328641023,13.607263183593773,12.246225264104568,-0.06742893074042838,11.700521114541036,0.0,7.118147045932873,-12.68446163634737,-6203.779891012272,160.75155286575864,109.70648509343754,59.29523220444989,13.499253583400016,4999.1564368964055,92.02249178316588,-117.31911376087659,46.45307908520931
1285,2007-05-27 18:00,34.68765225969739,246.99930439833685,260.8485540386413,748.438181498117,19.167382812500023,16.566916129798457,-0.06717159008618481,11.27746399680692,0.0,9.635341813967194,-72.88760713831724,-8462.486930963274,357.1414880681803,170.94096162875778,105.16787088725059,76.23130590443239,7121.891918466761,209.85436902942013,-179.75631675057602,96.6031164960443
1291,2007-05-27 21:00,34.69458518784169,176.642949188375,371.0768743350312,838.7487461058452,23.035668945312523,16.563134188146257,-0.07378166670802144,11.21339964262791,0.0,9.724039281528864,-97.44286609362837,-8233.13516446028,356.9001861587547,166.65467266525465,80.99675404533772,102.27227968256736,6917.006059072171,258.45752297226886,-176.00298987636825,121.95599308497926
1297,2007-05-28 00:00,31.85456147790186,9.560155306471078,276.90233001234185,429.92389931273766,23.468286132812523,15.014471111118445,3.007542530444618,10.774212030439687,0.016862885192259022,8.088451039655434,-75.3757959673997,-9031.612190262855,191.95249588624782,186.49107672534387,35.7199509354338,78.16972463519582,7540.316679657784,162.4499703426797,-194.01112630036658,78.21432631541556
1303,2007-05-28 03:00,1.0656204739631518,-42.38623167381452,0.7742967477644828,1.7086048821616848,17.020898437500023,0.10127183403728911,9.760859689304748e-06,1.0007170553199647,0.0,0.23429730314610825,0.0,-1795.1509670200526,4.314095640881769,2.025654760970256,21.368598757798598,0.0,89.52474351229559,0.010733417853248661,-2.140341429570755,1.106017503210056
1309,2007-05-28 06:00,3.59474730540459e-17,-27.52869267581542,-0.3027921909081971,0.0,13.082940673828148,-1.8347383943970973e-18,3.72765897218864e-21,0.0,0.0,7.396422827060393e-17,0.0,-1768.036002792768,0.0,1.87633693425679,40.389288656885306,0.0,88.11411051246355,0.0,-1.9818452536129056,0.15085814450996105
1315,2007-05-28 09:00,3.7494766038168776e-17,-42.29105761711059,0.06451061541292563,0.0,12.584405517578148,-2.3415301427324458e-17,-6.124114376276509e-20,0.0,0.0,6.55272976599004e-17,0.0,-1420.7401316841037,0.0,1.5024703909317487,19.378595349120737,0.0,70.91331105370405,0.0,-1.6742289739440954,1.0237002229475818
1321,2007-05-28 12:00,-4.6367305590889e-17,-38.616687091760284,-0.8167966082480516,0.0,10.928125000000023,1.6717693012255192e-17,1.4431924626121617e-20,0.0,0.0,-9.874275002754315e-17,0.0,-1656.5891254436626,0.0,1.7376490680613783,38.7270861425384,0.0,82.5015135532799,0.0,-1.864287362831972,-0.05198614022178849
1327,2007-05-28 15:00,28.399887612633577,56.213888233866264,121.54557517287682,287.99646039892707,14.590997314453148,11.357272794052129,-0.15503664704541115,11.164720407721214,0.0,6.905479264665767,-12.02646020646758,-3289.144931427616,115.75312933059257,61.03475036421075,23.172600819937202,13.607553045859595,2569.660256104095,127.82948920387754,-69.86589523576914,55.05073948183874
1333,2007-05-28 18:00,34.805025903970176,53.13403310804499,452.1928468998941,755.1569430482433,25.284448242187523,16.702843667619295,-11.724930022826006,11.316016230162289,-0.04943594394060191,9.60059556487159,-126.48444220230259,-8150.329548809634,313.88754599766463,146.7158875148293,57.27895003518856,131.81874132314098,6417.517686745492,261.1389548239513,-155.0430633093444,123.71202334756511
1339,2007-05-28 21:00,33.49955927167313,103.72949486753382,426.65329254804453,840.1960066076464,29.215692138671898,15.06473077973235,-0.19522341209598587,10.803249732822195,0.0,8.831164183174163,-42.231340451601895,-318.697707274167,232.0441752209806,4.89080015131221,63.928687415005896,50.52274000211381,249.34681563706403,347.80419956158,-5.901673883568276,96.43275532636083
1345,2007-05-29 00:00,31.08366533728761,-11.080620337159068,300.90320654558985,433.7760697860291,29.162194824218773,14.141265213317947,-0.13713186112906575,10.37633050312792,0.0,7.389384092148934,-34.01184524111486,-607.9744025621683,127.8693415563574,12.47248325425047,55.161869824444324,39.5977768764955,496.7173152995122,210.72293018830823,-14.773814577986876,39.19082183819886
1351,2007-05-29 03:00,1.0052384436484076,-70.41284167982667,2.7092230414411778,1.600278000036142,24.511376953125023,0.09041046895173141,-0.0024065424137894283,0.9503006863666752,-1.4123477272572324e-05,0.22036027999300506,0.0,-1754.3072051059398,4.003548899907804,2.2938240908635197,-15.966552143819975,0.0,86.27831212640906,0.012680711410302048,-2.46765871975596,2.8518185547402912
